"name","icpsr","state","party","congress","chamber","born","died","image","source","provenance"
"WALTERS, Anderson Howell","009792","Pennsylvania","Republican Party",69,"House",1862,1927,"images/bio_guide/009792.jpg","bio_guide",""
"WEFALD, Knud","009916","Minnesota","Farmer-Labor Party",69,"House",1869,1936,"images/bio_guide/009916.jpg","bio_guide",""
"WELLER, Ovington Eugene","009936","Maryland","Republican Party",69,"Senate",1862,1947,"images/bio_guide/009936.jpg","bio_guide",""
"WHEELER, Loren Edgar","009993","Illinois","Republican Party",69,"House",1862,1932,"images/bio_guide/009993.jpg","bio_guide",""
"WILLIAMS, Arthur Bruce","010135","Michigan","Republican Party",69,"House",1872,1925,"images/bio_guide/010135.jpg","bio_guide",""
"WILLIAMS, George Howard","010144","Missouri","Republican Party",69,"Senate",1871,1963,"images/bio_guide/010144.jpg","bio_guide",""
"WOODYARD, Harry Chapman","010367","West Virginia","Republican Party",69,"House",1867,1929,"images/bio_guide/010367.jpg","bio_guide",""
"ALLEN, Robert Edward Lee","000126","West Virginia","Democratic Party",68,"House",1865,1951,"images/bio_guide/000126.jpg","bio_guide",""
"ANDERSON, Sydney","000182","Minnesota","Republican Party",68,"House",1881,1948,"images/bio_guide/000182.jpg","bio_guide",""
"BALL, Lewis Heisler","000395","Delaware","Republican Party",68,"Senate",1861,1932,"images/bio_guide/000395.jpg","bio_guide",""
"BOYCE, William Henry","000925","Delaware","Democratic Party",68,"House",1855,1942,"images/wiki/000925.jpg","wiki",""
"BRANDEGEE, Frank Bosworth","000978","Connecticut","Republican Party",68,"Senate",1864,1924,"images/bio_guide/000978.jpg","bio_guide",""
"BUCKLEY, James Richard","001207","Illinois","Democratic Party",68,"House",1870,1945,"images/wiki/001207.jpg","wiki",""
"BURSUM, Holm Olaf","001312","New Mexico","Republican Party",68,"Senate",1867,1953,"images/bio_guide/001312.jpg","bio_guide",""
"CANTRILL, James Campbell","001488","Kentucky","Democratic Party",68,"House",1870,1923,"images/bio_guide/001488.jpg","bio_guide",""
"CLARK, Frank","001762","Florida","Democratic Party",68,"House",1860,1936,"images/bio_guide/001762.jpg","bio_guide",""
"COLE, Raymond Clinton","001927","Ohio","Republican Party",68,"House",1870,1957,"images/bio_guide/001927.jpg","bio_guide",""
"COLT, LeBaron Bradford","001957","Rhode Island","Republican Party",68,"Senate",1846,1924,"images/bio_guide/001957.jpg","bio_guide",""
"COOK, Samuel Ellis","002025","Indiana","Democratic Party",68,"House",1860,1946,"images/bio_guide/002025.jpg","bio_guide",""
"CROLL, William Martin","002191","Pennsylvania","Democratic Party",68,"House",1866,1929,"images/wiki/002191.jpg","wiki",""
"CUMMINGS, Herbert Wesley","002251","Pennsylvania","Democratic Party",68,"House",1873,1956,"images/wiki/002251.jpg","wiki",""
"DAVIS, Charles Russell","002375","Minnesota","Republican Party",68,"House",1849,1930,"images/bio_guide/002375.jpg","bio_guide",""
"DIAL, Nathaniel Barksdale","002552","South Carolina","Democratic Party",68,"Senate",1862,1940,"images/bio_guide/002552.jpg","bio_guide",""
"DILLINGHAM, William Paul","002597","Vermont","Republican Party",68,"Senate",1843,1923,"images/bio_guide/002597.jpg","bio_guide",""
"DUPRÉ, Henry Garland","002783","Louisiana","Democratic Party",68,"House",1873,1924,"images/wiki/002783.jpg","wiki",""
"EAGAN, John Joseph","002808","New Jersey","Democratic Party",68,"House",1872,1956,"images/bio_guide/002808.jpg","bio_guide",""
"ELKINS, Davis","002898","West Virginia","Republican Party",68,"Senate",1876,1959,"images/bio_guide/002898.jpg","bio_guide",""
"FAIRFIELD, Louis William","003050","Indiana","Republican Party",68,"House",1858,1930,"images/wiki/003050.jpg","wiki",""
"FAVROT, George Kent","003083","Louisiana","Democratic Party",68,"House",1868,1934,"images/bio_guide/003083.jpg","bio_guide",""
"FIELDS, William Jason","003138","Kentucky","Democratic Party",68,"House",1874,1954,"images/bio_guide/003138.jpg","bio_guide",""
"FLEETWOOD, Frederick Gleed","003210","Vermont","Republican Party",68,"House",1868,1938,"images/wiki/003210.jpg","wiki",""
"FOSTER, Israel Moore","003308","Ohio","Republican Party",68,"House",1873,1950,"images/bio_guide/003308.jpg","bio_guide",""
"GANLY, James Vincent","003451","New York","Democratic Party",68,"House",1878,1923,"images/bio_guide/003451.jpg","bio_guide",""
"GERAN, Elmer Hendrickson","003537","New Jersey","Democratic Party",68,"House",1875,1954,"images/wiki/003537.jpg","wiki",""
"GLATFELTER, Samuel Feiser","003627","Pennsylvania","Democratic Party",68,"House",1858,1927,"images/bio_guide/003627.jpg","bio_guide",""
"GRAHAM, William Johnson","003741","Illinois","Republican Party",68,"House",1872,1937,"images/bio_guide/003741.jpg","bio_guide",""
"GREENE, William Stedman","003794","Massachusetts","Republican Party",68,"House",1841,1924,"images/bio_guide/003794.jpg","bio_guide",""
"HARDING, Warren Gamaliel","099896","President","Republican Party",68,"President",1865,1923,"images/bio_guide/099896.jpg","bio_guide",""
"HOOKER, James Murray","004554","Virginia","Democratic Party",68,"House",1873,1940,"images/wiki/004554.jpg","wiki",""
"HULL, Harry Edward","004718","Iowa","Republican Party",68,"House",1864,1938,"images/wiki/004718.jpg","wiki",""
"HUMPHREYS, Benjamin Grubb","004734","Mississippi","Democratic Party",68,"House",1865,1923,"images/bio_guide/004734.jpg","bio_guide",""
"JOST, Henry Lee","005078","Missouri","Democratic Party",68,"House",1873,1950,"images/wiki/005078.jpg","wiki",""
